TmdbId,Title,Tagline,Overview,ReleaseDate,Runtime,Budget,Revenue,Language,Genres,Keywords,Rating,Votes
193722,R100,M For Father,Ruthless dominatrixes pursue a mild-mannered salesman who wants to get out of his unbreakable contract with a secret bondage club.,10/5/2013,100,5500000,0,ja,Comedy;Drama,dominatrix;bdsm,5.4,31
7913,Rang De Basanti,A Generation Awakens,"A young idealistic English filmmaker, Sue, arrives in India to make a film on Indian revolutionaries Bhagat Singh, Chandrashekhar Azad and their contemporaries and their fight for freedom from the British Raj. Owing to a lack of funds, she recruits students from Delhi University to act in her docu-drama. She finds DJ, who passed out five years back but still wants to be a part of the University because he doesn't think there's too much out there in the real world to look forward to. Karan, the son of Industrialist Rajnath Singhania, who shares an uncomfortable relationship with his father, but continues to live off him, albeit very grudgingly. Aslam, is a middle class Muslim boy, who lives in the by-lanes near Jama Masjid, poet, philosopher and guide to his friends. Sukhi, the group's baby, innocent, vulnerable and with a weakness for only one thing - girls. Laxman Pandey...",1/26/2006,157,2200000,11502151,hi,Drama,new delhi india;students' movement;war of independence;student;celebration,7.2,97
253253,Animals,,"ANIMALS tells the story of Jude and Bobbie: a young couple that exist somewhere between homelessness and the fantasy of their imaginations. Though they masterfully con and steal in an attempt to stay one step ahead of their addiction, they are ultimately forced to face the reality of their situation when one of them gets hospitalized.",5/15/2014,90,0,0,en,Drama,,6.2,9
51995,Salvation Boulevard,Faith alone doesn’t cut it anymore,Set in the world of mega-churches in which a former Deadhead-turned-born again-Christian finds himself on the run from fundamentalist members of his mega-church who will do anything to protect their larger-than-life pastor.,7/15/2011,96,8000000,0,en,Comedy;Thriller;Action;Drama,pastor;church service;spirituality;religion,5.6,28
13173,The Ten,"If He'd meant the commandments literally, He'd have written them in stone.","Ten stories, each inspired by one of the ten commandments.",8/3/2007,96,0,0,en,Comedy,independent film;ventriloquist dummy;multiple storylines;sabbath;brain scan;radiation sickness;parachutist;rubik's cube,4.9,57
22908,A Room for Romeo Brass,,"Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell, a naive but eccentric and dangerous stranger, comes between them. Morell befriends with the two boys and later asks them to help him pursue Romeo's beautiful elder sister. He gradually becomes more violent after she rejects him.",8/23/1999,90,0,0,en,Drama;Comedy;Foreign,rejection;friendship;youth,7.3,18
70670,Headhunters,The hunt is on.,An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary..,8/4/2011,100,0,15699707,en,Thriller;Crime,death of lover;art thief;art gallery;police investigation,7.1,399
84204,Grabbers,"For the locals on Erin Island, it's last orders.","Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!",8/10/2012,94,0,0,en,Science Fiction;Comedy;Thriller;Horror,monster;ireland;drunk;beheaded,6.0,140
25248,Saint Ralph,He's hoping for a miracle. He doesn't have a prayer.,"This Canadian made comedy/drama, set in Hamilton, Ontario in 1954, is a sweet and - at times - goofy story that becomes increasingly poignant as the minutes tick by. It's the fictional tale of a wayward 9th grader, Ralph (Adam Butcher), who is secretly living on his own while his widowed, hospitalized mother remains immersed in a coma. Frequently in trouble with Father Fitzpatrick (Gordon Pinsent), the principal of his all-boys, Catholic school, Ralph is considered something of a joke among peers until he decides to pull off a miracle that could save his mother, i.e., winning the Boston Marathon.  Coached by a younger priest and former runner, Father Hibbert (Campbell Scott), whose cynicism has been lifted by the boy's pure hope, Ralph applies himself to his unlikely mission, fending off naysayers and getting help along a very challenging path from sundry allies and friends.",9/11/2004,95,0,0,en,Comedy;Drama,sport;independent film,7.3,24
230266,Miss Julie,Love is a foolish game,"Over the course of a midsummer night in Fermanagh in 1890, an unsettled daughter of the Anglo-Irish aristocracy encourages her father's valet to seduce her.",9/7/2014,120,5500000,5000000,en,Drama,love triangle;love;irish;valet;woman director;19th century,5.9,45
16633,Somewhere in Time,Beyond fantasy. Beyond obsession. Beyond time itself... he will find her.,"Young writer, Richard Collier is met on the opening night of his first play by an old lady who begs him to, ""Come back to me."" Mystified, he tries to find out about her, and learns that she is a famous stage actress from the early 1900s. Becoming more and more obsessed with her, he manages – by self-hypnosis – to travel back in time where he meets her. They fall in love, a matching that is not appreciated by her manager. Can their love outlast the immense problems caused by their 'time"" difference, and can Richard remain in a time that is not his?",10/2/1980,103,5100000,0,en,Science Fiction;Drama;Fantasy;Romance,time travel;playwright;1910s,7.2,102
63006,Dum Maaro Dum,Goa. Paradise on Earth. But every Paradise has a few snakes.,"We hurtle into the bylanes, beach shacks and raves of Goa with Lorry as his life spirals out of control, with Joki as he tries to redeem the past and with Kamath as he goes no-holds-barred after the mysterious shadow figure behind it all... Punctuated with a soundtrack that moves from pulsating dance tracks to haunting Konkani songs, shot right in the midst of the teeming international tourist hotspots, Dum Maaro Dum takes you on a dramatic, thrilling trip filled with twists, turns, suspense... and a shocking finale!",4/22/2011,130,0,0,hi,Drama;Action;Crime;Foreign,goa;drug bust;rave party,5.4,7
91586,Insidious: Chapter 2,It will take what you love most.,The haunted Lambert family seeks to uncover the mysterious childhood secret that has left them dangerously connected to the spirit world.,9/12/2013,106,5000000,0,en,Horror;Thriller,haunted house;possession;demon;family;ghost;bride in black,6.5,1211
215,Saw II,Oh Yes... There Will Be Blood.,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game...",10/28/2005,92,4000000,152925093,en,Horror,riddle;serial killer,6.3,1251
333371,10 Cloverfield Lane,Monsters come in many forms.,"After a car accident, Michelle awakens to find herself in a mysterious bunker with two men named Howard and Emmett. Howard offers her a pair of crutches to help her remain mobile with her leg injury sustained from the car crash and tells her to ""get good on those"" before leaving the bunker. She has been given the information that there has been an alien attack and the outside world is poisoned. However, Howard and Emmett's intentions soon become questionable and Michelle is faced with a question: Is it better in here or out there?",3/10/2016,103,15000000,108286421,en,Thriller;Science Fiction;Drama,kidnapping;bunker;paranoia;basement;survivalist;apocalypse;car accident;captive,6.8,2468
9012,Jackass: The Movie,Do not attempt this at home.,"Johnny Knoxville and his crazy friends appear on the big screen for the very first time in Jackass: The Movie. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on. While Johnny Knoxvile and his pals put their life at risk, they are entertaining people at the same time. Get ready for Jackass: The Movie!!",10/21/2002,87,5000000,64282312,en,Documentary;Comedy,disgust;pain;stunts;music video;stuntman;stupidity;shocking,6.1,345
345911,Lights Out,,"When Rebecca left home, she thought she left her childhood fears behind. Growing up, she was never really sure of what was and wasn’t real when the lights went out…and now her little brother, Martin, is experiencing the same unexplained and terrifying events that had once tested her sanity and threatened her safety. A frightening entity with a mysterious attachment to their mother, Sophie, has reemerged.",7/21/2016,81,4900000,44107032,en,Horror;Thriller,suicide;darkness;basement;based on short story;fear of the dark;ghost,6.3,1129
72571,Paranormal Activity 3,It Runs In The Family,"In 1988, evil begins to terrorize young sisters Katie and Kristi for the first time when an invisible entity resides in their home.",10/19/2011,83,5000000,205703818,en,Horror,witch;sister sister relationship;sequel;prequel;haunting;found footage,5.9,669
242512,Ouija,Keep telling yourself it's just a game,A group of friends must confront their most terrifying fears when they awaken the dark powers of an ancient spirit board.,10/24/2014,89,5000000,103590271,en,Horror,death of a friend;swimming pool;ouija;ouija board;teenager;based on board game;ghost;spiritualism;supernatural horror,4.9,983
10072,A Nightmare on Elm Street 3: Dream Warriors,"If you think you're ready for Freddy, think again!","It's been many years since Freddy Krueger's first victim, Nancy, came face-to-face with Freddy and his sadistic, evil ways. Now, Nancy's all grown up; she's put her frightening nightmares behind her and is helping teens cope with their dreams. Too bad Freddy's decided to herald his return by invading the kids' dreams and scaring them into committing suicide.",2/27/1987,96,5000000,44793222,en,Horror;Thriller,group therapy;nightmare;hypnosis;trapped;alcoholic;mental illness;catholicism;disfigurement;sleepwalking;mental hospital;psychotherapist;dreams,6.5,354
211954,Instructions Not Included,Life doesn't care if you're ready.,"Valentin is Acapulco's resident playboy, until a former fling leaves a baby on his doorstep and him heading with her out of Mexico.",7/20/2013,115,5500000,99067206,es,Comedy;Drama,bachelor;vespa,7.5,205
82990,Paranormal Activity 4,It's closer than you think,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",10/17/2012,95,5000000,142817992,en,Horror,garage;poltergeist;webcam;imaginary friend;bathtub;tricycle;found footage;laptop computer;videotape;evil child;levitation;aftercreditsstinger;neighbor neighbor relationship;adopted child,5.2,563
29912,The Robe,The first motion picture in CinemaScope--the modern miracle you see without glasses!,"Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.",9/16/1953,135,4100000,36000000,en,Drama,crucifixion;ancient rome,6.4,42
11843,The Return of the Pink Panther,,The famous Pink Panther jewel has once again been stolen and Inspector Clouseau is called in to catch the thief. The Inspector is convinced that 'The Phantom' has returned and utilises all of his resources – himself and his Asian manservant – to reveal the identity of 'The Phantom'.,5/21/1975,113,5000000,41833347,en,Comedy,robbery;diamant;côte d'azur;inspector;panther,6.7,137
11284,Freddy's Dead: The Final Nightmare,They saved the best for last.,"Just when you thought it was safe to sleep, Freddy Krueger returns in this sixth installment of the Nightmare on Elm Street films, as psychologist Maggie Burroughs, tormented by recurring nightmares, meets a patient with the same horrific dreams. Their quest for answers leads to a certain house on Elm Street -- where the nightmares become reality.",9/5/1991,89,11000000,34872033,en,Horror;Thriller;Comedy,amnesia;nightmare;alternate dimension;psychologist;memory loss;youth;killer;disfigurement;duringcreditsstinger;woman director;halfway house;dreams;memories,5.1,272
504,Monster,The first female serial killer of America,Aileen Wuornos is an emotionally scarred highway hooker who shoots a sadistic trick who rapes her and ultimately becomes America's first female serial killer.,11/16/2003,110,8000000,60378584,en,Crime;Drama,female nudity;prostitute;rape;sexual abuse;desperation;death penalty;motel;job interview;based on true story;murder;betrayal;serial killer;poverty;prostitution;heartbreak;mental illness;woman director;ugly,7.0,485
173,"20,000 Leagues Under the Sea",The mightiest motion picture of them all!,"A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.",12/23/1954,127,5000000,28200000,en,Adventure;Drama;Science Fiction,diving;ocean;submarine;jules verne;captain;atlantis;deep sea;war ship;diving suit;harpoon;ship;war;scuba diving;underwater;scuba;captain nemo;giant  squid,6.8,157
227348,Paranormal Activity: The Marked Ones,You're one of us now.,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",1/1/2014,84,5000000,86362372,en,Horror;Thriller,supernatural;demon;found footage,5.2,449
1955,The Elephant Man,I am not an animal! I am a human being! I... am... a man!,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",10/2/1980,124,5000000,26010864,en,Drama;History,exploitation;biography;hospital;curiosity;sideshow;disfigurement;physical deformity;freak;19th century;dignity,7.9,719
152532,Dallas Buyers Club,Sometimes it takes a hustler to change the world,"Loosely based on the true-life tale of Ron Woodroof, a drug-taking, women-loving, homophobic man who in 1986 was diagnosed with HIV/AIDS and given thirty days to live.",9/7/2013,117,5000000,55198285,en,Drama;History,women;aids;biography;based on true story;hiv;drug;1980s,7.9,2886
243940,The Lazarus Effect,Evil will rise.,"Medical researcher Frank, his fiancee Zoe and their team have achieved the impossible: they have found a way to revive the dead. After a successful, but unsanctioned, experiment on a lifeless animal, they are ready to make their work public. However, when their dean learns what they've done, he shuts them down. Zoe is killed during an attempt to recreate the experiment, leading Frank to test the process on her. Zoe is revived -- but something evil is within her.",1/29/2015,83,3300000,64110728,en,Thriller;Horror,terror;experiment;afterlife;paranormal;violence;death;evil;researcher;possesion,5.1,505
77,Memento,Some memories are best forgotten.,"Suffering short-term memory loss after a head injury, Leonard Shelby embarks on a grim quest to find the lowlife who murdered his wife in this gritty, complex thriller that packs more knots than a hangman's noose. To carry out his plan, Shelby snaps Polaroids of people and places, jotting down contextual notes on the backs of photos to aid in his search and jog his memory. He even tattoos his own body in a desperate bid to remember.",10/11/2000,113,9000000,39723096,en,Mystery;Thriller,individual;insulin;tattoo;waitress;amnesia;motel;insurance salesman;revenge;memory loss;polaroid;flashback;neo-noir,8.1,4028
157547,Oculus,You see what it wants you to see,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,9/8/2013,104,5000000,44030246,en,Horror,hallucination;supernatural;mirror;skepticism;ghost,6.3,1050
2295,Clerks II,With No Power Comes No Responsibility,"A calamity at Dante and Randall's shops sends them looking for new horizons - but they ultimately settle at Mooby's, a fictional Disney-McDonald's-style fast-food empire.",5/25/2006,97,5000000,26888376,en,Comedy,independent film;aftercreditsstinger;duringcreditsstinger,6.9,398
71,Billy Elliot,Inside every one of us is a special talent waiting to come out. The trick is finding it.,"Set against the background of the 1984 Miner's Strike, Billy Elliot is an 11 year old boy who stumbles out of the boxing ring and onto the ballet floor. He faces many trials and triumphs as he strives to conquer his family's set ways, inner conflict, and standing on his toes!",5/18/2000,110,5000000,110000000,en,Drama;Comedy;Music,workers' quarter;dancing class;strike;northern england;scholarship;ballet,7.4,750
147773,The Way Way Back,We've all been there.,"Over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers.",6/6/2013,103,4600000,23198652,en,Comedy;Drama,shyness;beach;bicycle;conversation;friendship;step father;vacation;job;neighbor;summer;teenager;water park;awkwardness,7.1,688
16096,House Party 2,,Kid'N'Play leave their neighborhood and enter the world of adulthood and higher education. Play attempts to get rich quick in the music business while Kid faces the challenges of college.,10/23/1991,94,0,0,en,Comedy,,4.7,21
24266,The Man from Snowy River,The story of a boy suddenly alone in the world. The men who challenge him. And the girl who helps him become a man.,"Jim Craig has lived his first 18 years in the mountains of Australia on his father's farm. The death of his father forces him to go to the low lands to earn enough money to get the farm back on its feet. Kirk Douglas plays two roles as twin brothers who haven't spoken for years, one of whom was Jim's father's best friend and the other of whom is the father of the girl he wants to marry.",3/2/1982,104,3500000,20659423,en,Family;Drama;Action;Western;Romance,regret;river;horse;ranch;australia;brumby;brumbies;colt;stockman;clancy of the overflow,6.8,37
16508,Doug's 1st Movie,You'll Dig Doug!,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,3/26/1999,77,0,0,en,Animation;Family;Comedy,journalism;dance;daydream;friendship;pollution;cartoon;number in title;kids and family;valentine,5.4,22
2895,The Apostle,The hardest soul to save was his own.,"After his happy life spins out of control, a preacher from Texas changes his name, goes to Louisiana and starts preaching on the radio.",10/9/1997,134,5000000,0,en,Drama,christianity;coma;jealousy;radio station;texas;apostle;minister;louisiana;forgiveness;independent film;preacher,6.1,38
15660,Mommie Dearest,The meanest mother of them all,"In this biographical film, glamorous yet lonely star Joan Crawford takes in two orphans, and at first their unconventional family seems happy. But after Joan's attempts at romantic fulfillment go sour and she is fired from her contract with MGM studios, her callous and abusive behavior towards her daughter Christina becomes even more pronounced. Christina leaves home and takes her first acting role, only to find her mother's presence still overshadowing her.",9/18/1981,129,0,0,en,Drama,ax;biography;sociopath;lawyer;mansion;docudrama;perfection;adopted child,6.5,54
59968,Our Idiot Brother,Everybody has one,"Everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together. For sisters Liz, Miranda and Natalie, that person is their perennially upbeat brother Ned, an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. Ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. As Liz, Miranda and Natalie each take a turn at housing Ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. But as each of their lives begins to unravel, Ned's family comes to realize that maybe, in believing and trusting the people around him, Ned isn't such an idiot after all.",8/26/2011,90,10000000,17273593,en,Comedy;Drama,brother sister relationship;sister sister relationship;family clan;idealist;duringcreditsstinger,5.9,365
323677,Race,The incredible true story of gold medal champion Jesse Owens,"Based on the incredible true story of Jesse Owens, the legendary athletic superstar whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy. Starring Stephan James, Jason Sudeikis, Jeremy Irons, Carice Van Houten and William Hurt - Race is an enthralling film about courage, determination, tolerance, and friendship, and an inspiring drama about one man's fight to become an Olympic legend.",2/19/2016,134,5000000,24804129,en,Action;Drama,olympic games;biography;sport;historical figure;nazi germany;racism;african american;track and field,7.1,478
19848,The Players Club,"Here, we get down and dirty.","Young single mother Diana struggles to provide for her child and pay for her college education. She ends up working at a shoe store, but meets two strippers from at a nearby gentlemen's club who convince her there's fast money to be made stripping. At the Players Club, however, Diana faces danger and heartbreak.",4/8/1998,104,0,0,en,Drama,strip club;stripper;dominatrix;cat fight,6.4,14
256274,"As Above, So Below",The only way out is down.,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.",8/14/2014,93,5000000,40100000,en,Horror;Thriller,paris;treasure;catacombs;scientist;singing in a car;archaeologist;loss of friend;subjective camera;found footage;thick accent;female archeologist;burning car;philosopher's stone;french accent;rapping in a car,6.1,766
235271,Addicted,Every Woman Needs an Escape,A gallerist risks her family and flourishing career when she enters into an affair with a talented painter and slowly loses control of her life.,10/10/2014,105,0,0,en,Drama;Thriller,infidelity;obsession;lie;sin;interracial relationship;cheating wife;lust;attraction;deceit;temptation;hipersexualidad;faithful husband,5.4,63
45153,Eve's Bayou,The secrets that hold us together can also tear us apart.,"The story is set in 1962 Louisiana. The big Batiste family is headed by charming doctor Louis. Though he is married to beautiful Roz, he has a weakness for attractive women patients. One day Louis is flirting with married and sexy Metty Mereaux, not knowing that he is observed by his youngest idealistic daughter Eve, who is there by accident. Eve can not forget the incident which is traumatic for her naivete and shares a secret with older sister Cisely. Lies start to roll...",9/7/1997,109,0,0,en,Drama,sister sister relationship;menstruation;superstition;independent film;curse;mother daughter relationship;tavern;aunt niece relationship;father daughter relationship;all black cast;woman director,6.1,27
284293,Still Alice,,"Alice Howland, happily married with three grown children, is a renowned linguistics professor who starts to forget words. When she receives a devastating diagnosis, Alice and her family find their bonds tested.",12/5/2014,99,5000000,43884652,en,Drama,mother;professor;illness,7.5,1104
24973,The Egyptian,"To Nefer, shameless temptress of Babylon, he surrendered his parents' hope of immortality!","In eighteenth-dynasty Egypt, Sinuhe, a poor orphan, becomes a brilliant physician and with his friend Horemheb is appointed to the service of the new Pharoah. Sinuhe's personal triumphs and tragedies are played against the larger canvas of the turbulent events of the 18th dynasty. As Sinuhe is drawn into court intrigues he learns the answers to the questions he has sought since his birth.",8/25/1954,139,5000000,15000000,en,History;Drama,egypt,6.0,11
21610,Nighthawks,A terrorist holds New York in a grip of fear - and only Stallone can take him on.,An international terrorist has New York in a grip of panic and it's up to Det. Sgt. Deke DaSilva to take him down.,3/17/1981,99,5000000,19905359,en,Action;Crime;Thriller,,6.4,86
10283,Friday the 13th Part VIII: Jason Takes Manhattan,The Big Apple's in BIG trouble!,"The Big Apple's in big trouble, as indestructible psycho-fiend Jason Vorhees hits the road to New York City. After a shocking return from beyond the grave, the diabolical Jason ships out abroad a teen-filled ""love boat"" bound for New York, which he soon transforms into the ultimate voyage of the damned. Then one of his terrified victims escapes into the nightmarish maze of Manhattan's subways and sewers, only to confront Jason one final time.",7/28/1989,100,5000000,14000000,en,Horror;Thriller,new york;boat;mask;psychopath;high school;sewerage;times square;serial killer;teenager;jason vorhees,4.8,191
8346,My Big Fat Greek Wedding,Love is here to stay... so is her family.,A young Greek woman falls in love with a non-Greek and struggles to get her family to accept him while she comes to terms with her heritage and cultural identity.,2/22/2002,95,5000000,368744044,en,Comedy;Drama;Romance,usa;parents kids relationship;greece;culture clash;midlife crisis;restaurant;bad mother-in-law;mother-in-law;parents-in-law;son-in-law;father-in-law;patriarch;bad father-in-law;greek;wedding;family;xenophobia,6.2,671
122081,Spring Breakers,A little sun can bring out your dark side.,"After four college girls rob a restaurant to fund their spring break in Florida, they get entangled with a weird dude with his own criminal agenda.",1/24/2013,94,5000000,31724284,en,Drama;Crime,female nudity;sex;florida;drug dealer;nudity;female friendship;party;art house;drug;spring break;young adult,5.0,1551
10987,Halloween: The Curse of Michael Myers,Haddonfield is ready to celebrate Halloween.... so is Michael Myers!,"Six years ago, Michael Myers terrorized the town of Haddonfield, Illinois. He and his niece, Jamie Lloyd, have disappeared. Jamie was kidnapped by a bunch of evil druids who protect Michael Myers. And now, six years later, Jamie has escaped after giving birth to Michael's child. She runs to Haddonfield to get Dr. Loomis to help her again.",9/29/1995,88,5000000,15116634,en,Horror;Thriller,mass murder;nudity;halloween;attempt to escape;cult;psychopath;escape agent;murder;escape;slasher;doctor;niece;death;evil;michael myers;psychiatric;murder hunt;halloween night,5.0,170
1391,Y Tu Mamá También,Life has its ways of teaching. Life has its ways to confuse us. Life has its ways to move us. Life has its ways to amaze. Life has its ways to hurt us. Life has its ways to heal. Life has its ways to inspire.,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",6/8/2001,106,5000000,33616692,es,Drama;Romance,mexico;sex;beach;group sex;male friendship;road trip;coming of age;teenager;lgbt;new mexican cinema,7.3,315
747,Shaun of the Dead,A romantic comedy. With zombies.,"Shaun lives a supremely uneventful life, which revolves around his girlfriend, his mother, and, above all, his local pub. This gentle routine is threatened when the dead return to life and make strenuous attempts to snack on ordinary Londoners.",4/9/2004,99,4000000,30039392,en,Horror;Comedy,record collection;flower;cheese;pub;surrey;romantic comedy;zombie;english;tv show in film;cricket bat;broken bottle;survival horror;british pub;english pub;you've got red on you,7.5,2420
14745,The Haunting of Molly Hartley,Her past is yet to come.,"When teenage Molly Hartley moves to a new town, she's haunted by terrifying visions that may have to do with dark secrets from her past. Something evil lurks just beneath the lush surfaces of her private-school world, and it holds the rights to her very soul. On the eve of her 18th birthday, Molly is about to discover the truth of just who or what she is destined to become.",10/31/2008,82,0,0,en,Drama;Horror,,4.3,48
26748,Lone Star,John Sayles invites you to return to the scene of the crime.,"When the skeleton of his murdered predecessor is found, Sheriff Sam Deeds unearths many other long-buried secrets in his Texas border town.",6/21/1996,135,5000000,13269963,en,Drama;Mystery;Romance,sheriff;family secrets;neo-western;dark secrets,6.9,77
11357,Halloween 4: The Return of Michael Myers,Horror has returned to Haddonfield.,"The legend of that creepy masked-man, Michael Myers, comes to life once again in this fourth installment of the successful horror franchise. This time, it's Michael's niece, Jamie, who can't seem to escape her crazy uncle. With Michael on the loose, Jamie enlists the help of good old Dr. Loomis to stop the murderer. This time, though, there seems to be no end to Michael's madness.",10/21/1988,88,5000000,17768757,en,Horror;Thriller,sheriff;scissors;ambulance;halloween;twist;knife;sequel;murder;serial killer;masked killer;blood;niece;evil;michael myers;october,5.9,209
24913,April Fool's Day,Childish pranks turn into a bloody battle for survival!,"A group of eight college friends gather together at an island mansion belonging to heiress Muffy St. John to celebrate their final year of school. They soon discover that each has a hidden secret from their past which is revealed, and soon after, they turn up dead.",3/27/1986,89,5000000,0,en,Horror;Mystery,island;party;murder;teen movie;slasher;april fool's day;holiday horror;canuxploitation;elimination derby;college friends,5.8,73
13776,Diner,"Suddenly, life was more than French fries, gravy, and girls.","Set in 1959, Diner shows how five young men resist their adulthood and seek refuge in their beloved Diner. The mundane, childish, and titillating details of their lives are shared. But the golden moments pass, and the men shoulder their responsibilities, leaving the Diner behind.",4/2/1982,110,0,0,en,Comedy;Drama,diner;baltimore maryland;fake accident;gambling debt;twenty something;1950s,6.9,83
14854,Lone Wolf McQuade,The 'Mad Dog' Criminal...The 'Lone Wolf' Lawman...The Ultimate Showdown.,"The archetypical renegade Texas Ranger wages war against a drug kingpin with automatic weapons, his wits and martial arts after a gun battle leaves his partner dead. All of this inevitably culminates a martial arts showdown between the drug lord and the ranger, and involving the woman they both love.",4/14/1983,107,5000000,12232628,en,Action;Crime;Drama;Romance;Thriller;Western,martial arts;kung fu;texas;fbi;wheelchair;texas ranger;weapon;gun battle;drug;father daughter relationship;killing a dog,5.5,67
50357,Apollo 18,There's a reason we've never gone back to the moon.,"Officially, Apollo 17 was the last manned mission to the moon. But a year later in 1973, three American astronauts were sent on a secret mission to the moon funded by the US Department of Defense. What you are about to see is the actual footage which the astronauts captured on that mission. While NASA denies it's authenticity, others say it's the real reason we've never gone back to the moon.",7/20/2011,86,5000000,25562924,en,Horror;Thriller;Science Fiction,moon;nasa;infection;barbecue;moon landing;hammer;alien;mockumentary;astronaut;alien infection;found footage,5.0,356
13090,Sunshine Cleaning,life's a messy business.,A single mother and her slacker sister find an unexpected way to turn their lives around in the off-beat dramatic comedy. In order to raise the tuition to send her young son to private school the mom starts an unusual business – a biohazard removal/crime scene clean-up service.,1/18/2008,102,5000000,16174377,en,Comedy;Drama,suicide;single parent;sister sister relationship;cleaning lady;new mexico;teamwork;family business ;crime scene;woman director,6.5,255
192141,No Escape,No rescue. No refuge.,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",8/26/2015,103,5000000,54418872,en,Action;Thriller,hotel;revolution;race against time;engineer;coup;survival;rebellion;execution;american;family;american abroad;u.s. embassy;foreign,6.7,777
16441,The Beastmaster,"Born with the courage of an eagle, the strength of a black tiger, and the power of a god.","Dar, is the son of a king, who is hunted by a priest after his birth and grows up in another family. When he becomes a grown man his new father is murdered by savages and he discovers that he has the ability to communicate with the animals, which leads him on his quest for revenge against his father's killers.",8/20/1982,118,0,14056528,en,Action;Fantasy,sword fight;animal,6.0,97
29996,Solomon and Sheba,Only once in 3000 years...anything like...,"Under the rule of King David, Israel is united and prosperous although surrounded by enemies including Egypt and its allies. The aging King David favors his younger son, Solomon, as his successor, but David's  elder son Prince Adonijah, a warrior, declares himself King. When David learns of this, he publicly announces Solomon to be his successor. Adonijah and Joab, his general, withdraw in rage. Israel prospers under King Solomon's wise and benevolent rule and is seen as a threat to more tyrannical monarchs in the region. The Pharaoh of Egypt agrees to cede a Red Sea port to the Queen of Sheba in a plot to undermine Solomon's rule. Sheba is to seduce Solomon and introduce Sheban pagan worship into Jerusalem. Meanwhile, Prince Adonijah, now banished, also conspires with Pharaoh and is given an army to defeat Solomon. The film is a highly fictionalized dramatization of events depicted in The Bible -- First Kings chapter 10 and Second Chronicles chapter 9.",12/25/1959,139,5000000,12200000,en,Drama;History;Romance;War,israel;egypt;religion and supernatural;epic,5.4,8
351819,Fifty Shades of Black,Way shadier than gray.,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,1/28/2016,92,20000000,21164799,en,Romance;Comedy,sex;black;parody;spoof;millionaire,4.3,331
14834,Not Easily Broken,,A car accident and shifting affections test the bond between a married couple.,1/9/2009,99,0,0,en,Drama;Romance,,6.3,9
